location_id,location_ods_code,location_name,care_home,location_type,location_primary_inspection_category,location_street_address,location_address_line_2,location_city,location_post_code,location_local_authority,location_region,location_nhs_region,location_onspd_ccg_code,location_onspd_ccg,location_commissioning_ccg_code,location_commissioning_ccg_name,service_population_group,domain,latest_rating,publication_date,report_type,inherited_rating_y_n,url,provider_id,provider_name,brand_id,brand_name,pc_norm,latitude,longitude,easting,northing,constituency,district,ward_name,lsoa_name,lsoa_code,imd,imd_decile
1-569481539,M82601,Alveley Medical Practice,N,Primary Medical Services,GP Practices,The Medical Centre,"Village Road, Alveley",Bridgnorth,WV15 6NG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,05/08/2019,Location,N,http://www.cqc.org.uk/location/1-569481539,1-199767808,Alveley Medical Practice,-,-,WV156NG,52.454753,-2.353306,376088,284148,South Shropshire,Shropshire,Bridgnorth South & Alveley,Shropshire 034A,E01028828,12589,4
1-569481539,M82601,Alveley Medical Practice,N,Primary Medical Services,GP Practices,The Medical Centre,"Village Road, Alveley",Bridgnorth,WV15 6NG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,05/08/2019,Location,N,http://www.cqc.org.uk/location/1-569481539,1-199767808,Alveley Medical Practice,-,-,WV156NG,52.454753,-2.353306,376088,284148,South Shropshire,Shropshire,Bridgnorth South & Alveley,Shropshire 034A,E01028828,12589,4
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,"Families, children and young people",Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Older people,Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People experiencing poor mental health (including people with dementia),Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People whose circumstances may make them vulnerable,Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People with long term conditions,Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Working age people (including those recently retired and students),Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-577052709,M82012,Donnington Medical Practice,N,Primary Medical Services,GP Practices,The Health Centre,"Wrekin Drive, Donnington",Telford,TF2 8EA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,14/01/2019,Location,N,http://www.cqc.org.uk/location/1-577052709,1-199767368,Donnington Medical Practice,-,-,TF28EA,52.715179,-2.437109,370569,313148,The Wrekin,Telford and Wrekin,Donnington,Telford and Wrekin 005B,E01014126,7714,3
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,24/12/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,24/12/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,"Families, children and young people",Overall,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Older people,Overall,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People experiencing poor mental health (including people with dementia),Overall,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People whose circumstances may make them vulnerable,Overall,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People with long term conditions,Overall,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-582210907,M82051,Broseley Medical Practice,N,Primary Medical Services,GP Practices,"Bridgnorth Road,",,Broseley,TF12 5EL,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Working age people (including those recently retired and students),Overall,Good,21/01/2019,Location,N,http://www.cqc.org.uk/location/1-582210907,1-199767728,Broseley Medical Practice,-,-,TF125EL,52.611554,-2.481266,367509,301640,South Shropshire,Shropshire,Broseley,Shropshire 029A,E01028838,10964,4
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,"Families, children and young people",Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Older people,Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People experiencing poor mental health (including people with dementia),Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People whose circumstances may make them vulnerable,Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People with long term conditions,Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Working age people (including those recently retired and students),Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-583051116,M82035,Wem and Prees Medical Practice,N,Primary Medical Services,GP Practices,New Street,Wem,Shrewsbury,SY4 5AF,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,17/03/2016,Location,N,http://www.cqc.org.uk/location/1-583051116,1-199767598,Wem and Prees Medical Practice,-,-,SY45AF,52.859352,-2.722563,351447,329341,North Shropshire,Shropshire,Wem,Shropshire 008B,E01028887,23737,8
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,"Families, children and young people",Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Older people,Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People experiencing poor mental health (including people with dementia),Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People whose circumstances may make them vulnerable,Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People with long term conditions,Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Working age people (including those recently retired and students),Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-584642339,M82023,Dr Guildford and Partners,N,Primary Medical Services,GP Practices,Prescott Surgery,Baschurch,Shrewsbury,SY4 2DR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,10/03/2016,Location,N,http://www.cqc.org.uk/location/1-584642339,1-199767478,Dr Guildford and Partners,-,-,SY42DR,52.78436,-2.852687,342587,321095,North Shropshire,Shropshire,Ruyton & Baschurch,Shropshire 010A,E01028860,28308,9
1-585486725,M82022,The Caxton Surgery,N,Primary Medical Services,GP Practices,Oswald Road,,Oswestry,SY11 1RD,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,15/02/2023,Location,N,http://www.cqc.org.uk/location/1-585486725,1-199767468,The Caxton Surgery,-,-,SY111RD,52.861445,-3.051274,329319,329847,North Shropshire,Shropshire,Oswestry South,Shropshire 007A,E01028906,4288,2
1-585486725,M82022,The Caxton Surgery,N,Primary Medical Services,GP Practices,Oswald Road,,Oswestry,SY11 1RD,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,15/02/2023,Location,N,http://www.cqc.org.uk/location/1-585486725,1-199767468,The Caxton Surgery,-,-,SY111RD,52.861445,-3.051274,329319,329847,North Shropshire,Shropshire,Oswestry South,Shropshire 007A,E01028906,4288,2
1-585486725,M82022,The Caxton Surgery,N,Primary Medical Services,GP Practices,Oswald Road,,Oswestry,SY11 1RD,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,15/02/2023,Location,N,http://www.cqc.org.uk/location/1-585486725,1-199767468,The Caxton Surgery,-,-,SY111RD,52.861445,-3.051274,329319,329847,North Shropshire,Shropshire,Oswestry South,Shropshire 007A,E01028906,4288,2
1-585486725,M82022,The Caxton Surgery,N,Primary Medical Services,GP Practices,Oswald Road,,Oswestry,SY11 1RD,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Requires improvement,15/02/2023,Location,N,http://www.cqc.org.uk/location/1-585486725,1-199767468,The Caxton Surgery,-,-,SY111RD,52.861445,-3.051274,329319,329847,North Shropshire,Shropshire,Oswestry South,Shropshire 007A,E01028906,4288,2
1-585486725,M82022,The Caxton Surgery,N,Primary Medical Services,GP Practices,Oswald Road,,Oswestry,SY11 1RD,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Requires improvement,15/02/2023,Location,N,http://www.cqc.org.uk/location/1-585486725,1-199767468,The Caxton Surgery,-,-,SY111RD,52.861445,-3.051274,329319,329847,North Shropshire,Shropshire,Oswestry South,Shropshire 007A,E01028906,4288,2
